company_name,max_wages,min_wages,place,place2,education,treatment,requirement
Android开发工程师,15000.0,10000.0,大柳树路富海大厦507B,北京-海淀区,大专,无,"1、负责Android设备客户端应用软件的开发与测试维护；2、参与项目需求分析和模块设计；3、负责客户端应用的详细设计，系统开发等相关的技术文档和代码说明文件；4、根据用户需求研发新的Android产品，并测试其性能，进行改进；5、根据项目需求进行学习并快速掌握相关技巧；6、按时按需完成客户端软件的维护及更新；任职要求：1、计算机相关经验，2年以上的Android手机平台经验；2、有良好的Java功底，熟练掌握Android API，理解Android运行原理和体系架构 ；3、要求熟悉Android手机软件架构，精通Android平台，能独立进行应用程序开发和移植4,、精通多线程，android下网络通信机制；对Socket通信，TCP/IP和HTTP有较深刻理解和经验；5,、熟悉json，xml数据的解析；6、.熟悉AndroidOS体系结构，熟悉AndroidSDK、对Android应用结构有深刻的认识；7、要有很强的学习能力，可以短时间内掌握新的知识，有很强的预研和动手能力，能够帮助团队的专业能力提升；8、有良好的沟通和团队协作能力。需要有真实的工作经验，学历和工作经验不足，勿投！需要有真实的工作经验，学历和工作经验不足，勿投！需要有真实的工作经验，学历和工作经验不足，勿投！职能类别：Android开发工程师关键字：android开发软件工程师软件开发微信分享"
Android开发工程师,18000.0,9000.0,东北旺中关村软件园孵化器2号楼2220室,北京-海淀区,大专,"五险一金,补充医疗保险,定期体检,探亲假","本岗位需要出差驻场开发，投递前请考虑。岗位要求：1、全日制本科及以上学历，计算机相关专业，2年以上相关工作经验；2、具备良好的沟通能力及写作能力，能独立完成项目需求调研，具备一定的项目设计报告编写能力；3、具有较强的团队意识；4、能接受出差的优先。技术要求：1) 熟练掌握java语言，熟悉面向对象编程设计，能独立完成客户端软件需求的整理和软件的设计开发；2) 熟悉Android框架原理及Activity生命周期，熟练进行Android UI布局，熟练使用SQLite数据库；3) 熟悉Android下网络通信机制，Socket通信、TCP/IP和http；4) 熟练使用WebService(SOAP,REST)；5) 有GPS监控系统、LBS、ITS、Telematics、车联网系统开发者优先；6）具备已上架Android应用或资产管理类产品开发经验优先。职能类别：Android开发工程师微信分享"
Android开发工程师,40000.0,20000.0,北京市朝阳区崔各庄东辛店339号 理想汽车研发中心A座,北京-朝阳区,本科,"五险一金,弹性工作,定期体检,专业培训,公司前景好,领导有魅力,现代化办公,工作环境好,福利待遇好",岗位职责：负责Android App开发和实现；负责业务开发、通用工具研发以及内部SDK研发；负责Android App设计、开发、测试、上线和运行跟踪；参与产品设计、产品技术规范制定、技术文档编写。任职资格：3年以上Android开发经验，完整开发过Android应用或平台的经验；精通Android开发平台的框架原理，深入了解Android软件架构，熟练使用AndroidSDK、NDK、 JNI等进行开发；掌握面向对象设计以及常用的设计模式，扎实的Java基础，有C开发基础；熟悉常用算法和数据结构，有并发编程经验；熟悉TCP、HTTP1.1/2等常用网络协议以及至少研究过一种开源实现；对混合式开发有一定的经验，熟悉H5/C3/JS技术；具有较强质量意识、安全意识、自动化工作意识；熟练阅读英文技术文档，并有良好的记录、撰写技术文档习惯。加分项：网络通信安全相关技术经验丰富，有硬件操控方面的开发经验；主观能动性强、善与人沟通、责任心强、具有团队合作精神。职能类别：Android开发工程师关键字：AndroidAPP微信分享
Android工程师（安全SDK开发）,20000.0,15000.0,学院路30号科大天工大厦A座20层,北京-海淀区,本科,无,岗位职责：1、负责产品Android端的设计、开发、测试、发布和维护;2、保障产品Android系统稳定高效运行;3、按照开发流程编写相应模块的设计文档;4、有独立完成项目和带队的能力;任职要求：1、本科及以上学历，计算机相关专业;2、3年以上Android开发经验;3、熟悉Java语言、Java面向对象设计4、熟悉Android开发中的四大组件 Activity、Service、Content provider、Broadcast Receiver5、熟悉Android开发中的Context，Fragment6、熟悉Android多线程机制，如 Service 的线程方案，AyncTask、Handler原理7、熟悉JNI开发职能类别：Android开发工程师微信分享
Android开发工程师,15000.0,10000.0,北京市通州区台湖镇次渠嘉园东里7区6号楼,北京-通州区,本科,"周末双休,绩效奖金,社保","1、根据需求进行app的设计、开发和优化；2、研究新兴技术，满足产品技术需求；3、参与项目重点、难点的技术攻坚；4、根据研发过程中的体验对产品提出建议；【任职资格】熟练掌握Java语言,HTML/JS,JSP,AJAX等技术熟悉Android的数据存储方式，XML、JSON数据解析熟悉Android系统控件及自定义控件熟悉Android系统架构;了解framework层了解Android中hook、插件化、组件化技术熟悉 Okhttp、Glide、GreenDao、Litepal 等框架开发熟悉FFmpeg编译及音视频编解码熟悉oracle、mysql、sqlite等关系型数据库的使用熟悉maven、gradle项目构建工具;svn、git版本控制熟悉Linux云服务器配置部署，常用命令及shell脚本熟悉SpringMVC、 Struts2+Spring+Hibernate/Mybatis等web框架技术熟悉JNI开发流程NDK工具的使用,熟悉Java与本地C动态库之间的相互调用熟悉开发中常用的设计模式熟悉多线程、线程池、socket 通信、TCP/IP 协议等网络编程技术.熟练使用 svn、git 版本控制系统、apktool、jd-gui 和 dex2jar 反编译工具.熟练使用 android studio、eclipse、webstore、Xcode 等编程工具熟悉第三方社会化分享登录组件接入(QQ、新浪微博、微信、facebook、instgram、twitter)等职能类别：高级软件工程师软件工程师关键字：安卓开发软件开发android开发app开发手机应用开发蓝牙通信协议微信分享"
Android开发工程师,30000.0,25000.0,崔各庄望京保利国际广场,北京-朝阳区,本科,"五险一金,员工旅游,交通补贴,餐饮补贴,通讯补贴,专业培训,绩效奖金,年终奖金,弹性工作","？ 岗位职责：(1) 负责公司移动产品的研发, 编写高质量的代码；(2) 和产品经理配合, 深度参与手机产品需求讨论, 功能定义等；(3) 设计良好的代码结构, 不断迭代重构 ；(4) 指导并带领初级工程师共同完成研发任务。？ 岗位要求：(1) 两年以上Android开发经验，能独立开发Android App，追求良好的用户体验；(2) 热爱移动产品研发, 愿意在移动开发领域深入钻研, 并成为专家；(3) 熟练掌握JAVA, 熟悉Android SDK；(4) 对软件产品有强烈的责任心, 具备良好的沟通能力和优秀的团队协作能力。职能类别：Android开发工程师关键字：androidJAVASDK微信分享"
Android开发工程师,40000.0,20000.0,北京,北京-朝阳区,无,无,"这里是美团视觉智能中心的招聘邀请。视觉智能中心面向美团多样化的生活服务场景，通过计算机视觉技术提升业务价值。美团视觉智能中心的愿景是“打造生活服务场景下领先的视觉智能引擎，建成行业一流的视觉AI团队，以视觉技术来拓展商业边界”。目前项目及方向包括视频理解与生产、细粒度图像识别、AR导航、地图视觉、相机扫一扫、文字识别、人脸识别、活体验证、IoT视觉、内容安全审核、移动端推理、大规模自监督学习、模型压缩、AutoML等。我们深耕主线视觉技术方向的同时，也在积极推动新技术的研发和落地，来提高业务流程效率和提升用户体验，践行“帮大家吃得更好，生活更好”的企业使命。我们欢迎优秀的你加入，共创美团的未来！岗位职责1、负责AI视觉产品在Android端的落地工作，负责给公司各个业务方输出稳定的视觉产品；2、参与视觉产品需求讨论，设计规划，参与Android端视觉软件框架搭建，跟进Android端产品的性能优化和机型适配；3、参与AIoT、AR特效、扫一扫等视觉产品的研发工作，针对具体研发问题提出的解决方案，将结果应用于产品。岗位基本需求1、计算机或数学等相关专业，硕士及以上学历, 计算机相关专业；2、熟练掌握 Android Studio，熟悉App开发的主流框架和开发模式；3、熟练掌握Android开发、测试、调优工具的使用，深入理解Java虚拟机运行机制和内存管理机制；4、具备扎实的java的编码技能，精通多线程编程，对性能优化、高性能程序设计、架构有较多的工程经验；5、熟悉Android NDK，有JNI相关经验；6、乐于迎接挑战和钻研新技术，快速学习，对业内技术及趋势有较强的敏感度。具备以下者优先1、熟悉图像图形算法，并具有相关经验者优先；2、熟悉智能手机相机、传感器、蓝牙协议，并具有一定实践经验者优先；3、了解机器学习原理，熟悉TensorFlow-Lite、MNN等推理引擎，并具有一定实践经验者优先。岗位亮点1. 参与人工智能视觉产品设计全过程，拥有科技改变社会的历史使命感和自豪感； 2. 有机会与计算机视觉领域的硬件、软件、算法等多方面的专家一起合作，共创未来； 3. 有机会与美团各个业务团队的技术专家一起交流，共同成长。,这里是美团视觉智能中心的招聘邀请。视觉智能中心面向美团多样化的生活服务场景，通过计算机视觉技术提升业务价值。美团视觉智能中心的愿景是“打造生活服务场景下领先的视觉智能引擎，建成行业一流的视觉AI团队，以视觉技术来拓展商业边界”。目前项目及方向包括视频理解与生产、细粒度图像识别、AR导航、地图视觉、相机扫一扫、文字识别、人脸识别、活体验证、IoT视觉、内容安全审核、移动端推理、大规模自监督学习、模型压缩、AutoML等。我们深耕主线视觉技术方向的同时，也在积极推动新技术的研发和落地，来提高业务流程效率和提升用户体验，践行“帮大家吃得更好，生活更好”的企业使命。我们欢迎优秀的你加入，共创美团的未来！岗位职责1、负责AI视觉产品在Android端的落地工作，负责给公司各个业务方输出稳定的视觉产品；2、参与视觉产品需求讨论，设计规划，参与Android端视觉软件框架搭建，跟进Android端产品的性能优化和机型适配；3、参与AIoT、AR特效、扫一扫等视觉产品的研发工作，针对具体研发问题提出的解决方案，将结果应用于产品。岗位基本需求1、计算机或数学等相关专业，硕士及以上学历, 计算机相关专业；2、熟练掌握 Android Studio，熟悉App开发的主流框架和开发模式；3、熟练掌握Android开发、测试、调优工具的使用，深入理解Java虚拟机运行机制和内存管理机制；4、具备扎实的java的编码技能，精通多线程编程，对性能优化、高性能程序设计、架构有较多的工程经验；5、熟悉Android NDK，有JNI相关经验；6、乐于迎接挑战和钻研新技术，快速学习，对业内技术及趋势有较强的敏感度。具备以下者优先1、熟悉图像图形算法，并具有相关经验者优先；2、熟悉智能手机相机、传感器、蓝牙协议，并具有一定实践经验者优先；3、了解机器学习原理，熟悉TensorFlow-Lite、MNN等推理引擎，并具有一定实践经验者优先。岗位亮点1. 参与人工智能视觉产品设计全过程，拥有科技改变社会的历史使命感和自豪感； 2. 有机会与计算机视觉领域的硬件、软件、算法等多方面的专家一起合作，共创未来； 3. 有机会与美团各个业务团队的技术专家一起交流，共同成长。职能类别：其他微信分享"
Android开发工程师,25000.0,15000.0,新街口外大街28号普天德胜A座405,北京-西城区,本科,"五险一金,年终奖金",工作职责：1  负责android客户端软件的开发和维护；2  参与学习平台功能开发、维护；3  独立完成移动终端产品应用的功能模块开发，独立解决问题；任职要求：1  计算机相关专业本科或以上学历；2  5年以上Android平台开发经验；3  至少在安卓市场发布过2款应用；4  精通Java开发语言，熟悉面向对象编程；5  掌握数据结构，了解基本算法和算法设计能力加分；6  有很好的学习能力，能够短时间内掌握新的知识；7  工作认真踏实、有责任心，沟通能力强，具有良好的团队合作精神；职能类别：Android开发工程师关键字：android安卓安卓开发android开发软件工程师微信分享
高级android开发工程师,35000.0,18000.0,重庆市渝北区仙桃街道数据谷东路19号C2栋2楼,重庆-渝北区,本科,"五险一金,餐饮补贴,补充医疗保险,员工旅游,交通补贴,年终奖金,弹性工作",1. 5年以上Android开发经验，4年以上车载应用开发经验2. 本科及以上学历，计算机，软件，电子，数学相关专业3. 至少3个项目开发经验4. 良好的理解能力和沟通能力，良好的团队合作精神，能承担有挑战力工作，学习能力强5. 良好技术文档编写能力6. 了解汽车仪表/中控等车载产品的基本功能业务需求7. 了解汽车开发流程8. 优秀的分析问题，解决问题能力9. 精通Android APP开发，具备较强的独立模块架构能力10. 熟悉敏捷开发流程，熟悉常用的代码管理，任务管理，缺陷管理工具（RTC）11. 具有带领3-5人工程师团队能力12. 具备汇总单个feature开发进度的能力专业知识要求：1. 熟悉操作系统，数据库，编译原理，网络，安全等基础知识2. 熟悉Android系统架构3. 熟练Linux系统，熟练常见Linux操作4. 熟练Java和C语言，了解Python等脚本语言5. 熟练HMI开发，熟练常见开发工具和开发库，能够模块方案选型6. 熟练HMI性能优化7. 熟悉常见设计模式和重构原则8. 熟悉软件开发流程9. 熟悉测试基础10. 熟悉Android各种组件，多线程，能够进行复杂的UI开发，自定义控件开发，后期优化工作等11. 精通system server，如Activity Manager、Package Manager、InputManager、Window Manager等；12. 精通Android graphic framework，如Surface Flinger、Buffer Queue等13. 精通各种开发工具、常用的HMI组件以及APP相关的API，如CAN工具等14. 精通高级Android App开发功能，熟悉App Service，AIDL，Binder等加分项：1. 在GitHub有开源项目2. 有自己的技术博客3. 有知名项目开发经验4. 了解车载电子架构注意：该岗位在重庆上班你离开重庆多久了？三年、五年或是十年？但不管时间有多久，我们相信，重庆对你来说，是一个永远不会被时间改变的词不是吗？但时间改变了重庆例如，时间，让这里入选全球城市前150强例如，时间，让这里被评为中国宜居宜业城市例如，时间，让这里成为世界特色魅力城市当然，也有时间未曾改变的，例如火锅、街角的小面、儿时的玩伴以及你们的回忆重庆发展势头越来越好，各大巨头企业纷纷入驻，连中科创达都来啦，还不赶紧回来看看中科创达是一家怎样的企业？A股上市，并且荣登第十四届中国上市公司价值评选创业板上市公司价值50强、创达重庆荣获重庆市重点软件和信息服务龙头型企业称号、渝北区优秀民营企业荣誉称号等。智能操作系统行业领导者 智能手机 智能汽车 智能物联网 与智能相关的咱们通通做，我们的使命就是让我们的智能技术应用于每一台设备，在我们这里让您感受不同的企业文化，让您在轻松愉快的氛围中工作***的宠爱都给你：六险一金(公积金10%），免费公寓，每年两次调薪（不是口号，是铁板钉钉的事），各种福利补贴（餐补、交补、误餐补、出差补）、各种奖金（年终奖+项目奖+荣誉奖），首次购房无息贷款、年度体检、丰富的社团活动、带薪假（司龄假、社会工龄年假）等等..........很多您意想不到的，我们这里都有职能类别：Android开发工程师微信分享
Android开发工程师 (职位编号：YDBJ-KFB-003),15000.0,10000.0,北京海淀区信息路甲28号科实大厦D座12层,北京-海淀区,本科,"五险一金,弹性工作,绩效奖金","一、职位名称:安卓开发工程师二、职位编号:YDBJ-KFB-003三、岗位职责1、根据产品需求，负责公司产品Android版本的开发，自测以及维护工作；2、负责对Android端应用进行架构设计、开发、性能分析和优化；负责App的机型适配；.配合UI设计调整app样式；3、协助产品经理，对产品做出用户体验或性能上的创新与改良；根据研发过程中的体验对产品提出建议；4、与后台开发工程师配合完善整体客户端产品的性能和功能提高；5、验证并修正测试中发现的问题；6、负责技术难点的突破，以及Android前沿开发技术研究；四、岗位要求1、计算机或相关专业本科学历；2、至少3年以上安卓软件开发工作经验；3、熟悉Android平台的开发技术、系统框架原理和底层库；4、深入了解Android系统框架和SDK，熟悉OKHttp, Retrofit, RxJava, Gson等；熟悉常用数据结构和算法；5、有音频处理、社交、通讯类项目研发经验者优先考虑；6、Socket、支付SDK等相关开发经验为佳；7、具有较强逻辑思维和表达能力，能独立承担任务,有系统进度把控能力；强大的需求分析能力，并研究相应技术方案；8、对软件产品有强烈的责任心，具备良好的沟通能力和优秀的团队协作能力。职能类别：Android开发工程师关键字：安卓开发微信分享"
