company_name,max_wages,min_wages,place,place2,education,treatment,requirement
Android开发工程师（上海） (职位编号：02),15000.0,10000.0,无,上海,本科,无,岗位职责:1、根据需求文档完成相应的设计与开发2、能独立地进行Android客户端的开发，测试和维护3、能和服务端开发进行良好的配合，进行API对接调试4、能针对客户端具体场景的性能问题进行针对性的调优5、能快速开发产品原型进行功能验证6、能根据需求进行合理的客户端架构设计，保证良好的扩展性任职资格：1、3年以上Android实际开发经验，具有上线应用，有优秀作品上线优先2、熟悉安卓体系架构，能够独立开发维护APP，根据产品功能需求设计完成软件实现3、熟练使用git版本控制工具4、熟悉或者了解自定义控件，熟练使用第三方SDK，控件5、熟悉Android界面设计，熟悉系统控件、多线程、网络协议、数据库、XMLJSON解析等;6、.熟悉Android系统工作原理，具备较强的调试和调优技能7、具有良好的沟通能力和团队协作能力，自我规范意识职能类别：Java开发工程师关键字：开发工程师微信分享
Android开发工程师,20000.0,15000.0,上海市浦东新区金海路2588号B-101#,上海-浦东新区,本科,"五险一金,弹性工作,员工旅游,绩效奖金,年终奖金",1.具有良好的安卓基础，精通常用的系统API，会使用Android Studio，可以独立进行开发。2.熟练掌握四大组件、网络通信、数据存储等常用技术。3.熟练掌握自定义View，可以将UI设计的效果还原在程序中。4.熟悉BLE通信，了解BLE的通信流程，可以熟练收发数据，并且会拆包组包（较大数据包的接收与发送）。5.有蓝牙、wifi、usb开发经验优先考虑。6、有百度、google地图应用经验7、物联网Android开发经验优先考虑职能类别：软件工程师关键字：安卓android软件开发微信分享
Android & 安卓开发工程师,20000.0,15000.0,上海市长宁区天山路310号海益商务大厦12楼,上海,大专,"带薪年假,五险一金,绩效奖金,节日福利,专业培训,餐饮补贴,定期体检,交通补贴,补充医疗保险,项目奖金","任职资格：1、两年或以上Koltin,Java开发经验;2、熟悉Android SDK及相关开发、调试、优化工具；3、熟悉设计模式，JNI混编等技术；4、开发基础良好，对手机软件性能优化、内存优化、安全及动画框架有一定了解；5、熟悉android framework源码；6、对用户体验和工作效率有执着的追求，对工作尽责，目标感强烈，能够自我驱动；7、有较好的学习能力和沟通能力，有创新能力和责任感，对新技术充满好奇。加分项目：1、了解音视频直播流优先；2、了解FFmpeg源码优先；3、有良好的编程习惯,对代码有洁癖者优先；4、拥有自己的技术博客、向github贡献过代码者优先。职能类别：Android开发工程师关键字：android开发微信分享"
Android开发工程师,25000.0,20000.0,中山北路3000号长城大厦4903,上海-普陀区,本科,"五险一金,弹性工作,不加班",岗位职责1.负责APP产品的需求分析、详细设计、架构设计.2.独立完成Android程序的开发、上线、维护工作，并具有技术攻关的能力3.与产品经理配合，深度参与移动端需求讨论，功能定义等4.经设计师的视觉设计工程化并高兼容度实现5.参与数据库，缓存设计以及数据埋点等信息流的处理任职资格：1.本科及以上学历，计算机、通信等相关专业2.3年及以上Android开发经验，Android开发能力扎实；3.良好的 Android 和 JAVA 基础，熟悉 Android 应用开发的各种流行技术和框架4.做过app接入广告，根据不同业务场景，深度集成和优化5.有SDK开发经验者优先，熟悉广告业务者优先6.有从事过物联网开发的优先职能类别：Android开发工程师关键字：android开发安卓安卓开发软件开发开发android微信分享
Android开发工程师(J10518),30000.0,25000.0,上海市徐汇区平福路188号聚鑫园,上海-徐汇区,本科,"员工旅游,专业培训,出国机会,五险一金,通讯补贴,免费班车,绩效奖金,交通补贴,餐饮补贴","工作职责:1、Framework领域负责Android Framework system debug工作；Fota/Recovery开发工作；三方应用稳定性系统分析工作；2、MultiMedia领域负责Android多媒体，Display,Audio领域开发工作；3、应用开发领域负责Android App开发和Debug，ROM设计开发工作；4、具备良好的团队精神和沟通意识，责任心强，工作认真仔细，有良好的抗压。任职资格:1、精通JAVA/ C++/C 编程，熟悉面向对象，有良好的设计、编程能力，参与过大项目的开发；2、精通Android开发平台及框架原理、Android基础架构、应用开发；3、熟练使用常用调试工具AndroidStudio、Eclipse、GDB；4、具备良好的分析解决问题的能力，能独立承担任务，有良好的进度把控能力；5、有在开源社区如GitHub或GoogleCode上做过贡献，或在StackOverFlow上做过Android相关问题回答经验者优先；6、外语良好，口语沟通能力强者优先。职能类别：Android开发工程师微信分享"
android手机研发工程师/android高级开发工程师,40000.0,20000.0,世纪大道1568号中建大厦11楼03、04单元,上海-浦东新区,本科,"五险一金,福利补贴,周末双休",工作描述：1.负责Android客户端产品模块开发和维护；2.持续完善客户端体验和性能；3.负责Android客户端相关上架及更新工作。岗位要求：1.3年以上工作经验，本科及以上学历，211学校计算机相关专业优先；2.熟练Android的界面搭建及自定义View的实现；3.熟悉Android下网络通信机制，对Socket通信、TCP/IP和HTTP有一定理解和经验；4.具备扎实的Java编程基础，熟悉设计模式，熟练使用主流的应用框架；5.熟悉Android版本及各机型的适配；6.有完整的客户端及优秀开源项目者优先考虑。职能类别：Android开发工程师高级软件工程师关键字：android安卓软件开发手机安卓开发微信分享
Android开发工程师,18000.0,15000.0,紫云路421号SOHO天山广场T1-1902室,上海-长宁区,本科,做五休二,1. 与业务与产品部门沟通，理解业务需求；2. 负责跑步机，单车，电视机等嵌入式安卓APP的设计、开发和维护；3. 负责相关技术文档编写；4. 配合公司后台等其他开发团队进行系统集成。任职要求：1. 计算机及相关专业正规本科以上学历；2. 精通Android应用开发，熟悉Android应用架构，有Android平台3年以上开发经验；3. 精熟练掌握Android SDK，熟练掌握Android各种UI布局和控件，熟悉常用开源框架集成及使用；4. 熟悉Android的摄像头接口调用；熟悉和底层C算法的对接；5. 熟悉MySQL、Oracle等关系型数据库；6. 工作责任感强，任务和目标为导向；7. 具有良好的团队合作精神。职能类别：Android开发工程师关键字：安卓开发android开发微信分享
Android开发工程师,20000.0,12000.0,华隆路1777号C座801室,上海-青浦区,大专,"五险一金,餐饮补贴,交通补贴,通讯补贴",职位信息1、负责Android客户端软件的开发和维护，从事Android平台应用软件开发工作；2、按软件需求完成界面、逻辑功能、网络通信等的设计开发任务并解决问题，撰写相应的开发文档和代码说明文件；3、独立进行Android应用功能的设计、开发、调试、发布；4、基于android平台技术，实现公司产品移动端（手机）产品研发；5、持续的优化项目体验和页面响应速度，并保证兼容性和执行效率；岗位要求：1、负责Android平台APP的开发、维护、更新；2年以上实际的Android开发经验，大专及以上学历，对移动产品有强烈兴趣，有成熟产品开发经验；2、熟悉Android平台开发及相关框架原理，并熟悉相关工具和测试及打包流程；熟悉Android UI（界面）设计，熟悉Socket/Http 网络编程及应用，熟悉GET/POST请求及JSON格式数据解析；3、对Android应用生命周期、内存优化、缓存、加载机制、多线程等方面有深入理解；4、熟悉各种技术文档，并具有优秀的编写能力和良好的文档规范性和良好的编程习惯；5、有蓝牙开发经验；6、做事认真靠谱，不爱糊弄了事，有计划、有统筹，为人诚实真诚，有眼光、有目标，阳光信念。7、有独立开发app经验，能根据项目任务计划独立按时完成软件高质量编码和测试工作；8、负责规范文档的编写、维护，以及其他与项目相关工作；9、熟练应用相应的设计模式；10、了解安卓framework底层开发;职能类别：Android开发工程师关键字：android安卓安卓开发android开发微信分享
Android应用开发/软件工程师/移动开发工程师 (职位编号：RD003),18000.0,12000.0,天目西路111号新梅华东大酒店12楼1209室,上海-静安区,本科,"五险一金,通讯补贴,年终奖金,股票期权,定期体检",岗位职责：1、Android、微信公众号等应用软件开发，维护2、在架构师指导下，进行软件设计开发3、技术文档编写，如使用说明、设计说明等4、协助其他同事进行软件产品的测试5、协助现场解决技术问题岗位要求：1、国家统招电子信息、自动化、计算机、软件等相关专业，本科及以上学历2、1年以上Android开发经验，基于原生安卓和HTML5的混合开发经验优先3、熟练使用Android相关开发、调试、优化工具4、有扎实的Java语言基础，有着良好的编码习惯，灵活运用面向对象编程思想以及设计模式5、有成功开发项目经验，能够对开发成果进行清晰讲解6、熟练掌握SQL语句，熟练使用MS SQLServer数据库福利与待遇：1.五险一金2.项目绩效奖金3.定期体检4.生日礼物派送职能类别：移动开发工程师软件工程师关键字：AndroidHTML5微信小程序VUEJavaScript微信分享
Android高级软件开发工程师,20000.0,15000.0,上海市杨浦区四平路1779号复旦科科技园副楼3楼,上海-杨浦区,本科,"五险一金,员工旅游,交通补贴,餐饮补贴,通讯补贴,年终奖金,定期体检,专业培训,弹性工作,绩效奖金",1、 负责Android手机项目软件开发，包括各类应用和framework层；2、 负责Android应用程序的开发及维护工作。3、 负责网络编程以及各种应用层协议编程。4、 新技术的调研工作；5、 产品质量控制，缺陷追踪，重构和产品技术持续改进；6、 研发计划的制定，和进度把控；7、 设计文档的编写，代码审查。任职资格：1、本科或以上学历，计算机通信、软件相关专业2、精通Java，C/C++语言3、具体手机方案公司Android项目经验4、具有java开发经验，理解面向对象设计的基本原则5、具有Android平台上的开发经验，熟练掌握常用android   API；6、有较强的责任感，具有程序员精神，主动、卓越、合作、敬业；7、学习能力强，有创造性思维能力和表达能力；8、充满工作激情，能够在压力下，出色的完成各项任务。期望项:1、有过GB28181开发经验者优先，熟悉RTP、RTCP、RTSP等实时传输协议。2、具体MTK Android项目经验者优先3、了解Android系统体系结构，熟悉操作系统，android应用程序设计，包括UI、网络、多线程等方面4、有互联网客户端产品尤其是图片处理、音频视频方向开发经验更佳；有互联网客户端产品尤其是图片处理、音频视频方向开发经验更佳；职能类别：移动开发工程师Android开发工程师关键字：Android微信分享
Android开发工程师,30000.0,20000.0,爱特路855号A栋11楼1101室,上海-嘉定区,本科,"五险一金,年终奖金,免费班车,专业培训,弹性工作",工作职责:1、负责公司产品在Android平台的软件设计及开发；2、参与项目需求分析、产品模块的概要和详细设计；3、按计划完成产品模块的代码编写，产品模块测试；4、解决开发过程中的疑难问题及优化；5、产品升级与维护4、掌握java语言，熟练使用Android studio和相关调试工具；5、掌握 Android平台内存管理，界面开发，多线程以及网络编程，了解常用的性能调优技巧；6、熟悉常用的设计模式和算法，了解MVP、MVVM框架，对面向对象编程有较深的理解；7、有较强的学习能力、责任心、主动性和抗压能力。任职资格:1、1年以上Android平台开发经验；有底层硬件编程者优先；2、能够独立完成开发，解决验证和修正测试中发现的问题；3、熟悉软件开发流程，Android应用开发流程比较熟悉；4、熟练掌握Android UI/framework层开发技能；5、熟悉移动网络编程、TCP/IP、多线程开发技术；6、学习能力强，具备较强逻辑思维能力、较强分析问题和解决问题能力；7、有良好的面向对象分析、设计能力、规范的编程风格和良好文档习惯；8、对工作充满激情，学习能力强，有强烈的责任感与进取心；9、具备良好的沟通能力和优秀的团队协作能力；10、大学本科及以上，有相关工作经验者佳11、熟练掌握Android各个机型适配职能类别：Android开发工程师关键字：APPAndroid开发微信分享
高级Android开发工程师(J12404),35000.0,25000.0,环科路555弄2号楼,上海-浦东新区,本科,无,工作职责:1、参与需求分析，根据产品规划提出建议或者问题，从技术角度提出优化思路、风险评估等，能够做好需求管控，跟进效果总结。2、参与架构设计，编码、自测、联调、质量保证等，符合部门相关制度流程的要求。3、参与项目技术规划，推进新技术调研、优秀方案引进。4、参与团队研发流程规范优化、制定和项目管理，提高开发效率。5、参与技术文档编写、维护。任职资格:1、本科以上学历，计算机相关专业，4年以上Android开发经验。2、熟练使用常用的设计模式、设计原则，有成熟的技术方案设计的经验。3、精通安卓app的性能优化、内存优化。4、精通代码仓库管理工具git、安卓打包流程、Android多线程、动画开发。5、有较强的的责任心、沟通协调能力、学习能力。职能类别：互联网产品经理关键字：Android安卓移动微信分享
Android开发工程师,15000.0,10000.0,盛荣路88弄5号楼301室,上海-浦东新区,本科,"五险一金,绩效奖金,年终奖金",岗位职责：1. 能独立完成APP开发；2. 负责APP功能模块设计、编码、调试工作和对第三方软件的集成和调试；3. 参与需求分析、App架构设计、技术难点攻关；4. 定位、解决App的bug，持续优化性能、效率，提升用户体验；5.在国内Android商店正式发布产品的项目经验；6. 领导安排的其它技术类工作。任职要求：1. 全日制本科及以上学历，计算机相关专业；2. 有项目实践经验，熟悉完整的应用开发、发布流程；3．熟练使用svn、git等版本控制工具；4. 2年以上Android平台开发经验，熟悉SDK及API使用；5. 熟练使用Kotlin者优先；6. 对flutter、JavaScript有一定基础者优先；7. 具备一定抗压能力，具有较强的学习能力；8. 优秀的沟通和协调能力，具有很好的客户服务意识。职能类别：Android开发工程师微信分享
Android/iOS开发工程师,15000.0,10000.0,莘建东路58弄绿地科技岛A座2207室,上海-闵行区,本科,"五险一金,专业培训,绩效奖金,年终奖金,股票期权",负责公司Android或iOS相关产品开发工作；负责进行产品应用商店提审；负责相关产品文档和使用说明文档的编写。岗位要求：计算机相关专业大专及以上学历，2年以上安卓或iOS开发经验；有过视频、直播等SDK对接经验；熟悉Object-C或Java语言；熟悉Android、iOS体系结构，熟悉各组件应用，熟悉Framework开发；熟悉Android Studio、Xcode开发工具，熟练使用相关调试和性能优化工具；熟悉Android ndk-build和cmake指令优先，熟悉JNI开发优先；熟悉Google Play、Apple Appsotre发布流程优先；具备英文文档阅读能力；具备良好的沟通和团队协助能力，主动意识强。职能类别：iOS开发工程师微信分享
Android开发工程师（上海）,18000.0,12000.0,桂平路418号新园科技广场A座,上海-徐汇区,本科,"五险一金,补充医疗保险,通讯补贴,年终奖金,定期体检",1、负责Android项目的开发工作；2、跟进Android的新技术发展。3、根据产品功能需求设计并完成软件实现；4、参与产品需求分析并制定技术实施方案。任职资格：1、精通Android系统架构及相关技术，有1年Android开发经验；2、熟悉Android系统工作原理，具备较强的开发、调试、性能优化能力，有独立开发Android应用APP的能力，能独立分析和解决Andriod开发中的问题；3、熟练使用系统提供的各种控件，并能根据产品需求熟练自定义各种控件；4、具有Android手机应用开发经验者优先考虑；5、熟悉Linux环境编程优先；6、具有良好的抗压能力，对待事务认真、负责；职能类别：Android开发工程师关键字：Android开发Android应用安卓微信分享
Android开发工程师,16000.0,14000.0,蕰川公路1999号亿博大厦20楼,上海-宝山区,本科,"弹性工作,带薪年假,五险一金,节日福利,13薪,定期体检",1.负责商家移动端产品的研发，编写高质量的代码；?2.负责公司内部办公软件的维护和开发3.具备良好的沟通抽象能力与产品经理配合，参与产品需求讨论，功能定义等；4.设计良好的代码结构，不断迭代重构 ，承担重点、难点的技术攻坚。技能能力：1.有强烈的求知欲和进取心，具备较强的责任心，与学习能力；2.本科及以上计算机、软件、通讯相关专业毕业；3.具有扎实的编程工底，良好的设计能力和编程习惯；4.熟练掌握Java，熟悉Kotlin的优先，能独立开发App者优先；5.熟悉主流框架，如OKhttp、Glide、RxJava等；6.熟悉Android开发平台和框架原理，熟练运用UI组件、多线程、自定义组件、动画等编程技术;职能类别：Android开发工程师微信分享
